1443783851404	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.disassociateoauthcredential	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851404	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.disassociateoauthcredential	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851578	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.deleteoauthcredentials	PerformanceMetrics.AverageBatchSize	vizportal	0.0
1443783851578	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.deleteoauthcredentials	PerformanceMetrics.AverageBatchFailure	vizportal	0.0
1443783851578	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.deleteoauthcredentials	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851578	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.deleteoauthcredentials	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851578	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.deleteoauthcredentials	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851768	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.createremoterefreshschedule	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851768	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.createremoterefreshschedule	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851768	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.createremoterefreshschedule	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851640	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getsubscriptions	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851640	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getsubscriptions	PerformanceMetrics.RequestsProcessed	vizportal	13
1443783851640	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getsubscriptions	PerformanceMetrics.AverageRequestLatency	vizportal	16.8
1443783851737	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.setexplicitpermissions	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851737	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.setexplicitpermissions	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851737	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.setexplicitpermissions	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851463	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getcommonuseroauthcredential	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851463	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getcommonuseroauthcredential	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851463	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getcommonuseroauthcredential	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851668	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.generatepublickey	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851668	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.generatepublickey	PerformanceMetrics.RequestsProcessed	vizportal	463
1443783851668	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.generatepublickey	PerformanceMetrics.AverageRequestLatency	vizportal	38.4
1443783851785	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.createproject	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851785	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.createproject	PerformanceMetrics.RequestsProcessed	vizportal	1
1443783851785	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.createproject	PerformanceMetrics.AverageRequestLatency	vizportal	78.0
1443783851339	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getmetadata	PerformanceMetrics.RequestsFailed	vizportal	0
